id,group_id,lv,insert_type_1,hp_value1,hp_value2,mp_value1,mp_value2,insert_type_2,strength,vitality,agility,intelligence,spirit,magic,luck,insert_type_3,accuracy_rate,magic_evasion_rate,magical_times1,magical_times2,magical_times3,magical_times4,magical_times5,magical_times6,magical_times7,magical_times8
602,7,15,3,1,0,0,0,1,7,5,9,15,3,0,0,1,0,0,18,5,3,1,0,0,0,0
603,7,16,3,1,0,0,0,1,7,5,9,16,3,0,0,1,0,0,19,5,3,2,0,0,0,0
604,7,17,3,1,0,0,0,1,8,6,9,16,3,0,0,1,0,0,20,6,4,2,0,0,0,0
605,7,18,3,1,0,0,0,1,8,6,10,17,4,0,0,1,0,0,21,6,4,2,0,0,0,0
606,7,19,3,1,0,0,0,1,9,7,10,17,4,0,0,1,0,0,22,7,5,3,0,0,0,0
607,7,20,3,1,0,0,0,1,9,7,11,18,4,0,0,1,0,0,23,7,5,3,0,0,0,0
608,7,21,3,1,0,0,0,1,10,8,11,19,4,0,0,1,0,0,24,8,6,4,0,0,0,0
609,7,22,3,1,0,0,0,1,10,8,12,19,4,0,0,1,0,0,25,8,6,4,0,0,0,0
610,7,23,3,1,0,0,0,1,10,9,12,20,5,0,0,1,0,0,26,9,6,4,0,0,0,0
611,7,24,3,1,0,0,0,1,11,9,12,21,5,0,0,1,0,0,27,9,7,5,0,0,0,0
612,7,25,3,1,0,0,0,1,11,10,13,21,5,0,0,1,0,0,28,10,7,5,1,0,0,0
613,7,26,3,1,0,0,0,1,12,10,13,22,5,0,0,1,0,0,29,10,7,5,1,0,0,0
614,7,27,3,1,0,0,0,1,12,11,14,23,5,0,0,1,0,0,30,11,8,6,2,0,0,0
615,7,28,3,1,0,0,0,1,13,11,14,23,6,0,0,1,0,0,31,11,8,6,2,0,0,0
616,7,29,3,1,0,0,0,1,13,11,15,24,6,0,0,1,0,0,32,12,8,6,2,1,0,0
617,7,30,3,1,0,0,0,1,14,12,15,25,6,0,0,1,0,0,33,12,9,7,2,1,0,0
618,7,31,3,1,0,0,0,1,14,12,15,25,6,0,0,1,0,0,34,13,9,7,2,1,0,0
619,7,32,3,1,0,0,0,1,15,13,16,26,6,0,0,1,0,0,35,13,9,8,2,1,0,0
620,7,33,3,1,0,0,0,1,15,13,16,27,7,0,0,1,0,0,36,14,9,8,3,2,0,0
621,7,34,3,1,0,0,0,1,15,14,17,27,7,0,0,1,0,0,37,14,10,8,3,2,0,0
622,7,35,3,1,0,0,0,1,16,14,17,28,7,0,0,1,0,0,38,15,10,9,3,2,1,0
623,7,36,3,1,0,0,0,1,16,15,18,29,7,0,0,1,0,0,39,15,10,9,4,2,1,0
624,7,37,3,1,0,0,0,1,17,15,18,29,7,0,0,1,0,0,40,16,11,9,4,3,1,0
625,7,38,3,1,0,0,0,1,17,16,19,30,8,0,0,1,0,0,41,16,11,10,4,3,1,0
626,7,39,3,1,0,0,0,1,18,16,19,31,8,0,0,1,0,0,42,17,11,10,4,3,2,0
627,7,40,3,1,0,0,0,1,18,17,19,31,8,0,0,1,0,0,43,17,12,10,4,3,2,0
628,7,41,3,1,0,0,0,1,19,17,20,32,8,0,0,1,0,0,44,18,12,11,4,3,2,0
629,7,42,3,1,0,0,0,1,19,18,20,33,8,0,0,1,0,0,45,18,12,11,5,4,2,0
630,7,43,3,1,0,0,0,1,20,18,21,33,9,0,0,1,0,0,46,19,12,12,5,4,2,0
631,7,44,3,1,0,0,0,1,20,18,21,34,9,0,0,1,0,0,47,19,13,12,5,4,2,0
632,7,45,3,1,0,0,0,1,20,19,22,35,9,0,0,1,0,0,48,20,13,12,5,4,2,0
633,7,46,3,1,0,0,0,1,21,19,22,35,9,0,0,1,0,0,49,20,13,13,6,4,3,0
634,7,47,3,1,0,0,0,1,21,20,22,36,9,0,0,1,0,0,50,21,14,13,6,5,3,0
635,7,48,3,1,0,0,0,1,22,20,23,37,10,0,0,1,0,0,51,21,14,13,6,5,3,0
636,7,49,3,1,0,0,0,1,22,21,23,37,10,0,0,1,0,0,52,22,14,14,6,5,3,0
637,7,50,3,1,0,0,0,1,23,21,24,38,10,0,0,1,0,0,53,22,15,14,7,5,3,0
638,7,51,3,1,0,0,0,1,23,22,24,38,10,0,0,1,0,0,54,23,15,14,7,6,3,0
639,7,52,3,1,0,0,0,1,24,22,25,39,11,0,0,1,0,0,55,23,15,15,7,6,3,0
640,7,53,3,1,0,0,0,1,24,23,25,40,11,0,0,1,0,0,56,24,15,15,7,6,4,0
641,7,54,3,1,0,0,0,1,25,23,25,40,11,0,0,1,0,0,57,24,16,16,8,6,4,0
642,7,55,3,1,0,0,0,1,25,24,26,41,11,0,0,1,0,0,58,25,16,16,8,6,4,0
643,7,56,3,1,0,0,0,1,25,24,26,42,11,0,0,1,0,0,59,25,16,16,8,7,4,0
644,7,57,3,1,0,0,0,1,26,24,27,42,12,0,0,1,0,0,60,26,17,17,8,7,4,0
645,7,58,3,1,0,0,0,1,26,25,27,43,12,0,0,1,0,0,61,26,17,17,8,7,4,0
646,7,59,3,1,0,0,0,1,27,25,28,44,12,0,0,1,0,0,62,27,17,17,9,7,4,0
647,7,60,3,1,0,0,0,1,27,26,28,44,12,0,0,1,0,0,63,27,18,18,9,8,5,0
648,7,61,3,1,0,0,0,1,28,26,28,45,12,0,0,1,0,0,64,28,18,18,9,8,5,0
649,7,62,3,1,0,0,0,1,28,27,29,46,13,0,0,1,0,0,65,28,18,19,9,8,5,0
650,7,63,3,1,0,0,0,1,29,27,29,46,13,0,0,1,0,0,66,29,18,19,10,8,5,0
651,7,64,3,1,0,0,0,1,29,28,30,47,13,0,0,1,0,0,67,29,19,19,10,8,5,0
652,7,65,3,1,0,0,0,1,30,28,30,48,13,0,0,1,0,0,68,30,19,20,10,9,5,0
653,7,66,3,1,0,0,0,1,30,29,31,48,13,0,0,1,0,0,69,30,19,20,10,9,5,0
654,7,67,3,1,0,0,0,1,30,29,31,49,14,0,0,1,0,0,70,31,20,20,11,9,6,0
655,7,68,3,1,0,0,0,1,31,30,32,50,14,0,0,1,0,0,71,31,20,21,11,9,6,0
656,7,69,3,1,0,0,0,1,31,30,32,50,14,0,0,1,0,0,72,32,20,21,11,9,6,0
657,7,70,3,1,0,0,0,1,32,31,32,51,14,0,0,1,0,0,73,32,21,21,11,10,6,0
658,7,71,3,1,0,0,0,1,32,31,33,52,14,0,0,1,0,0,74,33,21,22,11,10,6,0
659,7,72,3,1,0,0,0,1,33,31,33,52,15,0,0,1,0,0,75,33,21,22,12,10,6,0
660,7,73,3,1,0,0,0,1,33,32,34,53,15,0,0,1,0,0,76,34,21,23,12,10,6,0
661,7,74,3,1,0,0,0,1,34,32,34,54,15,0,0,1,0,0,77,34,22,23,12,11,6,0
662,7,75,3,1,0,0,0,1,34,33,35,54,15,0,0,1,0,0,78,35,22,23,12,11,7,0
663,7,76,3,1,0,0,0,1,35,33,35,55,15,0,0,1,0,0,79,35,22,24,13,11,7,0
664,7,77,3,1,0,0,0,1,35,34,35,56,16,0,0,1,0,0,80,36,23,24,13,11,7,0
665,7,78,3,1,0,0,0,1,35,34,36,56,16,0,0,1,0,0,81,36,23,24,13,11,7,0
666,7,79,3,1,0,0,0,1,36,35,36,57,16,0,0,1,0,0,82,37,23,25,13,12,7,0
667,7,80,3,1,0,0,0,1,36,35,37,58,16,0,0,1,0,0,83,37,24,25,14,12,7,0
668,7,81,3,1,0,0,0,1,37,36,37,58,16,0,0,1,0,0,84,38,24,25,14,12,7,0
669,7,82,3,1,0,0,0,1,37,36,38,59,17,0,0,1,0,0,85,39,24,26,14,12,8,0
670,7,83,3,1,0,0,0,1,38,37,38,59,17,0,0,1,0,0,86,39,24,26,14,13,8,0
671,7,84,3,1,0,0,0,1,38,37,38,60,17,0,0,1,0,0,87,40,25,27,15,13,8,0
672,7,85,3,1,0,0,0,1,39,37,39,61,17,0,0,1,0,0,88,40,25,27,15,13,8,0
673,7,86,3,1,0,0,0,1,39,38,39,61,17,0,0,1,0,0,89,41,25,27,15,13,8,0
674,7,87,3,1,0,0,0,1,40,38,40,62,18,0,0,1,0,0,90,41,26,28,15,13,8,0
675,7,88,3,1,0,0,0,1,40,39,40,63,18,0,0,1,0,0,91,42,26,28,15,14,8,0
676,7,89,3,1,0,0,0,1,40,39,41,63,18,0,0,1,0,0,92,42,26,28,16,14,9,0
677,7,90,3,1,0,0,0,1,41,40,41,64,18,0,0,1,0,0,93,43,27,29,16,14,9,0
678,7,91,3,1,0,0,0,1,41,40,42,65,18,0,0,1,0,0,94,43,27,29,16,14,9,0
679,7,92,3,1,0,0,0,1,42,41,42,65,19,0,0,1,0,0,95,44,27,29,16,14,9,0
680,7,93,3,1,0,0,0,1,42,41,42,66,19,0,0,1,0,0,96,44,27,30,17,15,9,0
681,7,94,3,1,0,0,0,1,43,42,43,67,19,0,0,1,0,0,97,45,28,30,17,15,9,0
682,7,95,3,1,0,0,0,1,43,42,43,67,19,0,0,1,0,0,98,45,28,31,17,15,9,0
683,7,96,3,1,0,0,0,1,44,43,44,68,19,0,0,1,0,0,99,46,28,31,17,15,10,0
684,7,97,3,1,0,0,0,1,44,43,44,69,20,0,0,1,0,0,99,46,29,31,18,16,10,0
685,7,98,3,1,0,0,0,1,45,44,45,69,20,0,0,1,0,0,99,47,29,32,18,16,10,0
686,7,99,3,1,0,0,0,1,45,44,45,70,20,0,0,1,0,0,99,47,29,32,18,16,10,0
687,8,2,3,1,0,0,0,1,6,6,6,-2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
688,8,3,3,1,0,0,0,1,6,7,6,-1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
689,8,4,3,1,0,0,0,1,7,8,7,-1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
690,8,5,3,1,0,0,0,1,8,9,8,-1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
691,8,6,3,1,0,0,0,1,9,9,9,-1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
692,8,7,3,1,0,0,0,1,9,10,9,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
693,8,8,3,1,0,0,0,1,10,11,10,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
694,8,9,3,1,0,0,0,1,11,11,11,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
695,8,10,3,1,0,0,0,1,12,12,12,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
696,8,11,3,1,0,0,0,1,12,13,12,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
697,8,12,3,1,0,0,0,1,13,13,13,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
698,8,13,3,1,0,0,0,1,14,14,14,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
699,8,14,3,1,0,0,0,1,15,15,15,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0
700,8,15,3,1,0,0,0,1,15,16,15,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0
701,8,16,3,1,0,0,0,1,16,16,16,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0
702,8,17,3,1,0,0,0,1,17,17,17,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0
703,8,18,3,1,0,0,0,1,18,18,18,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0
704,8,19,3,1,0,0,0,1,18,18,18,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0
705,8,20,3,1,0,0,0,1,19,19,19,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0
706,8,21,3,1,0,0,0,1,20,20,20,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0
707,8,22,3,1,0,0,0,1,21,21,21,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0
708,8,23,3,1,0,0,0,1,21,21,21,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0
709,8,24,3,1,0,0,0,1,22,22,22,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0
710,8,25,3,1,0,0,0,1,23,23,23,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0
711,8,26,3,1,0,0,0,1,24,23,24,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0
712,8,27,3,1,0,0,0,1,24,24,24,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0
713,8,28,3,1,0,0,0,1,25,25,25,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0
714,8,29,3,1,0,0,0,1,26,26,26,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0
715,8,30,3,1,0,0,0,1,27,26,27,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0
716,8,31,3,1,0,0,0,1,27,27,27,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0
717,8,32,3,1,0,0,0,1,28,28,28,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0
718,8,33,3,1,0,0,0,1,29,28,29,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0
719,8,34,3,1,0,0,0,1,30,29,30,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0
720,8,35,3,1,0,0,0,1,31,30,31,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0
721,8,36,3,1,0,0,0,1,31,30,31,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0
722,8,37,3,1,0,0,0,1,32,31,32,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0
723,8,38,3,1,0,0,0,1,33,32,33,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0
724,8,39,3,1,0,0,0,1,34,33,34,7,9,0,0,1,0,0,0,0,0,0,0,0,0,0
725,8,40,3,1,0,0,0,1,34,33,34,7,9,0,0,1,0,0,0,0,0,0,0,0,0,0
726,8,41,3,1,0,0,0,1,35,34,35,7,9,0,0,1,0,0,0,0,0,0,0,0,0,0
727,8,42,3,1,0,0,0,1,36,35,36,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0
728,8,43,3,1,0,0,0,1,37,35,37,8,10,0,0,1,0,0,0,0,0,0,0,0,0,0
729,8,44,3,1,0,0,0,1,37,36,37,8,10,0,0,1,0,0,0,0,0,0,0,0,0,0
730,8,45,3,1,0,0,0,1,38,37,38,8,10,0,0,1,0,0,0,0,0,0,0,0,0,0
731,8,46,3,1,0,0,0,1,39,38,39,8,10,0,0,1,0,0,0,0,0,0,0,0,0,0
732,8,47,3,1,0,0,0,1,40,38,40,8,11,0,0,1,0,0,0,0,0,0,0,0,0,0
733,8,48,3,1,0,0,0,1,40,39,40,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0
734,8,49,3,1,0,0,0,1,41,40,41,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0
735,8,50,3,1,0,0,0,1,42,40,42,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0
736,8,51,3,1,0,0,0,1,43,41,43,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0
737,8,52,3,1,0,0,0,1,43,42,43,10,11,0,0,1,0,0,0,0,0,0,0,0,0,0
738,8,53,3,1,0,0,0,1,44,42,44,10,12,0,0,1,0,0,0,0,0,0,0,0,0,0
739,8,54,3,1,0,0,0,1,45,43,45,10,12,0,0,1,0,0,0,0,0,0,0,0,0,0
740,8,55,3,1,0,0,0,1,46,44,46,10,12,0,0,1,0,0,0,0,0,0,0,0,0,0
741,8,56,3,1,0,0,0,1,46,45,46,10,12,0,0,1,0,0,0,0,0,0,0,0,0,0
742,8,57,3,1,0,0,0,1,47,45,47,11,12,0,0,1,0,0,0,0,0,0,0,0,0,0
743,8,58,3,1,0,0,0,1,48,46,48,11,13,0,0,1,0,0,0,0,0,0,0,0,0,0
744,8,59,3,1,0,0,0,1,49,47,49,11,13,0,0,1,0,0,0,0,0,0,0,0,0,0
745,8,60,3,1,0,0,0,1,49,47,49,11,13,0,0,1,0,0,0,0,0,0,0,0,0,0
746,8,61,3,1,0,0,0,1,50,48,50,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0
747,8,62,3,1,0,0,0,1,51,49,51,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0
748,8,63,3,1,0,0,0,1,52,50,52,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0
749,8,64,3,1,0,0,0,1,52,50,52,12,14,0,0,1,0,0,0,0,0,0,0,0,0,0
750,8,65,3,1,0,0,0,1,53,51,53,12,14,0,0,1,0,0,0,0,0,0,0,0,0,0
751,8,66,3,1,0,0,0,1,54,52,54,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0
752,8,67,3,1,0,0,0,1,55,52,55,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0
753,8,68,3,1,0,0,0,1,56,53,56,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0
754,8,69,3,1,0,0,0,1,56,54,56,13,15,0,0,1,0,0,0,0,0,0,0,0,0,0
755,8,70,3,1,0,0,0,1,57,54,57,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0
756,8,71,3,1,0,0,0,1,58,55,58,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0
757,8,72,3,1,0,0,0,1,59,56,59,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0
758,8,73,3,1,0,0,0,1,59,57,59,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0
759,8,74,3,1,0,0,0,1,60,57,60,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0
760,8,75,3,1,0,0,0,1,61,58,61,15,16,0,0,1,0,0,0,0,0,0,0,0,0,0
761,8,76,3,1,0,0,0,1,62,59,62,15,16,0,0,1,0,0,0,0,0,0,0,0,0,0
762,8,77,3,1,0,0,0,1,62,59,62,15,16,0,0,1,0,0,0,0,0,0,0,0,0,0
763,8,78,3,1,0,0,0,1,63,60,63,15,16,0,0,1,0,0,0,0,0,0,0,0,0,0
764,8,79,3,1,0,0,0,1,64,61,64,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0
765,8,80,3,1,0,0,0,1,65,62,65,16,17,0,0,1,0,0,0,0,0,0,0,0,0,0
766,8,81,3,1,0,0,0,1,65,62,65,16,17,0,0,1,0,0,0,0,0,0,0,0,0,0
767,8,82,3,1,0,0,0,1,66,63,66,16,17,0,0,1,0,0,0,0,0,0,0,0,0,0
768,8,83,3,1,0,0,0,1,67,64,67,16,17,0,0,1,0,0,0,0,0,0,0,0,0,0
769,8,84,3,1,0,0,0,1,68,64,68,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0
770,8,85,3,1,0,0,0,1,68,65,68,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0
771,8,86,3,1,0,0,0,1,69,66,69,17,18,0,0,1,0,0,0,0,0,0,0,0,0,0
772,8,87,3,1,0,0,0,1,70,67,70,17,18,0,0,1,0,0,0,0,0,0,0,0,0,0
773,8,88,3,1,0,0,0,1,71,67,71,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0
774,8,89,3,1,0,0,0,1,71,68,71,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0
775,8,90,3,1,0,0,0,1,72,69,72,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0
776,8,91,3,1,0,0,0,1,73,69,73,18,19,0,0,1,0,0,0,0,0,0,0,0,0,0
777,8,92,3,1,0,0,0,1,74,70,74,18,19,0,0,1,0,0,0,0,0,0,0,0,0,0
778,8,93,3,1,0,0,0,1,74,71,74,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0
779,8,94,3,1,0,0,0,1,75,71,75,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0
780,8,95,3,1,0,0,0,1,76,72,76,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0
781,8,96,3,1,0,0,0,1,77,73,77,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0
782,8,97,3,1,0,0,0,1,77,74,77,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0
783,8,98,3,1,0,0,0,1,78,74,78,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0
784,8,99,3,1,0,0,0,1,79,75,79,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0
785,9,2,3,1,0,0,0,1,21,16,21,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0
786,9,3,3,1,0,0,0,1,22,16,22,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0
787,9,4,3,1,0,0,0,1,23,17,23,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0
788,9,5,3,1,0,0,0,1,24,18,24,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0
789,9,6,3,1,0,0,0,1,24,19,24,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0
790,9,7,3,1,0,0,0,1,25,20,25,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0
791,9,8,3,1,0,0,0,1,26,20,26,13,13,0,0,1,0,0,0,0,0,0,0,0,0,0
792,9,9,3,1,0,0,0,1,27,21,27,13,13,0,0,1,0,0,0,0,0,0,0,0,0,0
793,9,10,3,1,0,0,0,1,27,22,27,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0
794,9,11,3,1,0,0,0,1,28,23,28,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0
795,9,12,3,1,0,0,0,1,29,24,29,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0
796,9,13,3,1,0,0,0,1,30,24,30,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0
797,9,14,3,1,0,0,0,1,30,25,30,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0
798,9,15,3,1,0,0,0,1,31,26,31,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0
799,9,16,3,1,0,0,0,1,32,27,32,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0
800,9,17,3,1,0,0,0,1,33,28,33,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0
801,9,18,3,1,0,0,0,1,33,28,33,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0
802,9,19,3,1,0,0,0,1,34,29,34,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0
803,9,20,3,1,0,0,0,1,35,30,35,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0
804,9,21,3,1,0,0,0,1,36,31,36,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0
805,9,22,3,1,0,0,0,1,36,32,36,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0
806,9,23,3,1,0,0,0,1,37,32,37,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0
807,9,24,3,1,0,0,0,1,38,33,38,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0
808,9,25,3,1,0,0,0,1,39,34,39,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0
809,9,26,3,1,0,0,0,1,39,35,39,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0
810,9,27,3,1,0,0,0,1,40,36,40,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0
811,9,28,3,1,0,0,0,1,41,36,41,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0
812,9,29,3,1,0,0,0,1,42,37,42,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0
813,9,30,3,1,0,0,0,1,42,38,42,21,21,0,0,1,0,0,0,0,0,0,0,0,0,0
814,9,31,3,1,0,0,0,1,43,39,43,21,21,0,0,1,0,0,0,0,0,0,0,0,0,0
815,9,32,3,1,0,0,0,1,44,40,44,21,21,0,0,1,0,0,0,0,0,0,0,0,0,0
816,9,33,3,1,0,0,0,1,45,40,45,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0
817,9,34,3,1,0,0,0,1,45,41,45,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0
818,9,35,3,1,0,0,0,1,46,42,46,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0
819,9,36,3,1,0,0,0,1,47,43,47,23,23,0,0,1,0,0,0,0,0,0,0,0,0,0
820,9,37,3,1,0,0,0,1,48,44,48,23,23,0,0,1,0,0,0,0,0,0,0,0,0,0
821,9,38,3,1,0,0,0,1,48,44,48,23,23,0,0,1,0,0,0,0,0,0,0,0,0,0
822,9,39,3,1,0,0,0,1,49,45,49,24,24,0,0,1,0,0,0,0,0,0,0,0,0,0
823,9,40,3,1,0,0,0,1,50,46,50,24,24,0,0,1,0,0,0,0,0,0,0,0,0,0
824,9,41,3,1,0,0,0,1,51,47,51,24,24,0,0,1,0,0,0,0,0,0,0,0,0,0
825,9,42,3,1,0,0,0,1,51,48,51,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0
826,9,43,3,1,0,0,0,1,52,48,52,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0
827,9,44,3,1,0,0,0,1,53,49,53,26,26,0,0,1,0,0,0,0,0,0,0,0,0,0
828,9,45,3,1,0,0,0,1,54,50,54,26,26,0,0,1,0,0,0,0,0,0,0,0,0,0
829,9,46,3,1,0,0,0,1,54,51,54,26,26,0,0,1,0,0,0,0,0,0,0,0,0,0
830,9,47,3,1,0,0,0,1,55,52,55,27,27,0,0,1,0,0,0,0,0,0,0,0,0,0
831,9,48,3,1,0,0,0,1,56,52,56,27,27,0,0,1,0,0,0,0,0,0,0,0,0,0
832,9,49,3,1,0,0,0,1,57,53,57,27,27,0,0,1,0,0,0,0,0,0,0,0,0,0
833,9,50,3,1,0,0,0,1,57,54,57,28,28,0,0,1,0,0,0,0,0,0,0,0,0,0
834,9,51,3,1,0,0,0,1,58,55,58,28,28,0,0,1,0,0,0,0,0,0,0,0,0,0
835,9,52,3,1,0,0,0,1,59,55,59,28,28,0,0,1,0,0,0,0,0,0,0,0,0,0
836,9,53,3,1,0,0,0,1,60,56,60,29,29,0,0,1,0,0,0,0,0,0,0,0,0,0
837,9,54,3,1,0,0,0,1,60,57,60,29,29,0,0,1,0,0,0,0,0,0,0,0,0,0
838,9,55,3,1,0,0,0,1,61,58,61,29,29,0,0,1,0,0,0,0,0,0,0,0,0,0
839,9,56,3,1,0,0,0,1,62,59,62,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0
840,9,57,3,1,0,0,0,1,63,59,63,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0
841,9,58,3,1,0,0,0,1,63,60,63,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0
842,9,59,3,1,0,0,0,1,64,61,64,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0
843,9,60,3,1,0,0,0,1,65,62,65,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0
844,9,61,3,1,0,0,0,1,66,63,66,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0
845,9,62,3,1,0,0,0,1,66,63,66,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0
846,9,63,3,1,0,0,0,1,67,64,67,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0
847,9,64,3,1,0,0,0,1,68,65,68,33,33,0,0,1,0,0,0,0,0,0,0,0,0,0
848,9,65,3,1,0,0,0,1,69,66,69,33,33,0,0,1,0,0,0,0,0,0,0,0,0,0
849,9,66,3,1,0,0,0,1,69,67,69,33,33,0,0,1,0,0,0,0,0,0,0,0,0,0
850,9,67,3,1,0,0,0,1,70,67,70,34,34,0,0,1,0,0,0,0,0,0,0,0,0,0
851,9,68,3,1,0,0,0,1,71,68,71,34,34,0,0,1,0,0,0,0,0,0,0,0,0,0
852,9,69,3,1,0,0,0,1,72,69,72,34,34,0,0,1,0,0,0,0,0,0,0,0,0,0
853,9,70,3,1,0,0,0,1,72,70,72,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0
854,9,71,3,1,0,0,0,1,73,71,73,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0
855,9,72,3,1,0,0,0,1,74,71,74,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0
856,9,73,3,1,0,0,0,1,75,72,75,36,36,0,0,1,0,0,0,0,0,0,0,0,0,0
857,9,74,3,1,0,0,0,1,75,73,75,36,36,0,0,1,0,0,0,0,0,0,0,0,0,0
